11'梅加的肩膀还是有些不适                   11'第11分钟，菲尔-琼斯突破至禁区弧顶的射门被阿德里安没收
71'西汉姆联这边也换人，贾维斯下，卡尔顿-科尔上                   69'第69分钟，麦卡特尼左路传中，马伊加头球攻门偏出
72'阿什利-扬！！                   69'第69分钟，麦卡特尼左路传中，马伊加头球攻门偏出
72'3-0！！                   69'第69分钟，麦卡特尼左路传中，马伊加头球攻门偏出
72'又是鲁尼的传球                   69'第69分钟，麦卡特尼左路传中，马伊加头球攻门偏出
72'阿什利-扬！！                   72'曼联第72分钟锁定胜局，鲁尼传球，阿什利-扬禁区边缘内第一时间射入右上角，3-0
72'3-0！！                   72'曼联第72分钟锁定胜局，鲁尼传球，阿什利-扬禁区边缘内第一时间射入右上角，3-0
72'又是鲁尼的传球                   72'曼联第72分钟锁定胜局，鲁尼传球，阿什利-扬禁区边缘内第一时间射入右上角，3-0
73'瓦伦西亚右路底线拿球回敲到禁区，鲁尼接球后转身传给阿什利-扬，阿什利-扬迎球怒射破门得分！                   72'曼联第72分钟锁定胜局，鲁尼传球，阿什利-扬禁区边缘内第一时间射入右上角，3-0
74'梦剧场得那一抹鲜红：解说图片是谁啊？---现场的亚裔球迷                   72'曼联第72分钟锁定胜局，鲁尼传球，阿什利-扬禁区边缘内第一时间射入右上角，3-0
75'西汉姆联再次换人，柯林斯下，拉特上！                   72'曼联第72分钟锁定胜局，鲁尼传球，阿什利-扬禁区边缘内第一时间射入右上角，3-0
81'西汉姆联左路倒三角传球被埃文斯抢断                   81'西汉姆第81分钟扳回一城，马伊加直传，巴特纳拖后令造越位失败，卡尔顿-科尔突破至10码处单刀推射破门，1-3
81'西汉姆联进球！                   81'西汉姆第81分钟扳回一城，马伊加直传，巴特纳拖后令造越位失败，卡尔顿-科尔突破至10码处单刀推射破门，1-3
82'反越位，卡尔顿-科尔！                   81'西汉姆第81分钟扳回一城，马伊加直传，巴特纳拖后令造越位失败，卡尔顿-科尔突破至10码处单刀推射破门，1-3
82'西汉姆联中场送直塞，卡尔顿-科尔反越位成功，禁区内推射破门                   81'西汉姆第81分钟扳回一城，马伊加直传，巴特纳拖后令造越位失败，卡尔顿-科尔突破至10码处单刀推射破门，1-3
82'这个球，卡尔顿-科尔进的很轻松                   81'西汉姆第81分钟扳回一城，马伊加直传，巴特纳拖后令造越位失败，卡尔顿-科尔突破至10码处单刀推射破门，1-3
83'maybe只是曾经：小莫不会下课了---都盼着下课吗？                   81'西汉姆第81分钟扳回一城，马伊加直传，巴特纳拖后令造越位失败，卡尔顿-科尔突破至10码处单刀推射破门，1-3
84'梦剧场得那一抹鲜红：我倒希望小胖进一个啊---时机没到                   81'西汉姆第81分钟扳回一城，马伊加直传，巴特纳拖后令造越位失败，卡尔顿-科尔突破至10码处单刀推射破门，1-3
85'西汉姆联射门被克莱维利用手挡了下来                   85'第85分钟，埃尔南德斯传球，瓦伦西亚禁区前射门偏出
85'这球裁判没有判                   85'第85分钟，埃尔南德斯传球，瓦伦西亚禁区前射门偏出
85'瓦伦西亚禁区外围远射打高                   85'第85分钟，埃尔南德斯传球，瓦伦西亚禁区前射门偏出
87'曼联中场拿球给边路                   85'第85分钟，埃尔南德斯传球，瓦伦西亚禁区前射门偏出
87'瓦伦西亚拿球转身带到禁区里面                   85'第85分钟，埃尔南德斯传球，瓦伦西亚禁区前射门偏出
87'这球没有过去                   85'第85分钟，埃尔南德斯传球，瓦伦西亚禁区前射门偏出
88'禁区内，布特纳的低射打偏                   85'第85分钟，埃尔南德斯传球，瓦伦西亚禁区前射门偏出
88'梦剧场得那一抹鲜红：这一场三分应该跑不了了--那应该恭喜啦                   85'第85分钟，埃尔南德斯传球，瓦伦西亚禁区前射门偏出
