9'伊涅斯塔禁区前灵巧的转身，可惜没能摆脱对方的密集防守                   9'第9分钟，马丁斯突破受阻后回传，迪奥普斜传左路，胡安鲁禁区边缘的射门高出
17'阿尔巴的变向突破被撞倒了                   14'第14分钟，蒙托亚替换受伤的阿尔维斯出场
17'裁判没有理会                   14'第14分钟，蒙托亚替换受伤的阿尔维斯出场
17'场边嘘声一片啊                   14'第14分钟，蒙托亚替换受伤的阿尔维斯出场
17'阿尔巴曾经效力过莱万特的同城死敌---瓦伦西亚                   14'第14分钟，蒙托亚替换受伤的阿尔维斯出场
17'所以主场球迷不会给阿尔巴好果子吃                   14'第14分钟，蒙托亚替换受伤的阿尔维斯出场
24'哈维在中场反抢回来                   24'第24分钟，梅西传球，哈维禁区前劲射同样偏出
24'梅西等待队友的接应                   24'第24分钟，梅西传球，哈维禁区前劲射同样偏出
24'哈维尝试了一脚远射！距离球门25米开外的射门偏出了左侧立柱                   24'第24分钟，梅西传球，哈维禁区前劲射同样偏出
24'游客6078: A2仲么了？ ---又受伤了                   24'第24分钟，梅西传球，哈维禁区前劲射同样偏出
25'巴萨再次放慢节奏                   24'第24分钟，梅西传球，哈维禁区前劲射同样偏出
25'围着对方禁区前传球，失误了                   24'第24分钟，梅西传球，哈维禁区前劲射同样偏出
25'胡安鲁传球被普约尔在中场拦截                   24'第24分钟，梅西传球，哈维禁区前劲射同样偏出
25'梅西禁区线上直塞被挡了一下                   24'第24分钟，梅西传球，哈维禁区前劲射同样偏出
26'还是巴萨在控球                   24'第24分钟，梅西传球，哈维禁区前劲射同样偏出
26'胡安弗兰被出击的门将铲翻在地                   24'第24分钟，梅西传球，哈维禁区前劲射同样偏出
26'自己人哪                   24'第24分钟，梅西传球，哈维禁区前劲射同样偏出
26'问题不大，比赛得以继续                   24'第24分钟，梅西传球，哈维禁区前劲射同样偏出
27'佩刀偷袭的机会                   24'第24分钟，梅西传球，哈维禁区前劲射同样偏出
27'可惜他稍稍越位                   24'第24分钟，梅西传球，哈维禁区前劲射同样偏出
27'小法的视野太开阔了，看到了右路偷偷插上的佩刀                   24'第24分钟，梅西传球，哈维禁区前劲射同样偏出
31'倚竹抚清风:我问下，瓜拉迪奥将会是谁的新帅？---传的球队太多了，米兰、切尔西、巴西....                   31'第31分钟，胡安鲁强突禁区左侧传中，巴尔克罗8码处扫射偏出
31'莱万特在禁区前的密集防守让巴萨没什么好办法                   31'第31分钟，胡安鲁强突禁区左侧传中，巴尔克罗8码处扫射偏出
31'皮克补防到右路，被胡安鲁穿裆突破！                   31'第31分钟，胡安鲁强突禁区左侧传中，巴尔克罗8码处扫射偏出
32'传中到门前，巴克罗的半转身打门踢高了                   31'第31分钟，胡安鲁强突禁区左侧传中，巴尔克罗8码处扫射偏出
32'这球难度太大，胡安鲁的传球给得稍微靠后了点                   31'第31分钟，胡安鲁强突禁区左侧传中，巴尔克罗8码处扫射偏出
33'梅西停球出现了失误                   31'第31分钟，胡安鲁强突禁区左侧传中，巴尔克罗8码处扫射偏出
33'还好巴萨的中场反抢今天很得力                   31'第31分钟，胡安鲁强突禁区左侧传中，巴尔克罗8码处扫射偏出
33'只要梅西一拿球，对方往往都是3名球员围抢                   31'第31分钟，胡安鲁强突禁区左侧传中，巴尔克罗8码处扫射偏出
34'阿尔巴的传中被挡出底线，角球                   31'第31分钟，胡安鲁强突禁区左侧传中，巴尔克罗8码处扫射偏出
46'佩德罗踢倒了胡安弗兰，莱万特的后场定位球                   46'1分钟后，巴尔克罗开出角球，胡安弗兰远点14码处弹射，马丁斯小禁区边缘头球蹭偏
46'上半场因为阿尔维斯的受伤补时1分钟                   46'1分钟后，巴尔克罗开出角球，胡安弗兰远点14码处弹射，马丁斯小禁区边缘头球蹭偏
46'莫急莫慌莫冲动:柠檬，加泰罗尼亚地区有几支西甲球队---巴塞罗那和西班牙人                   46'1分钟后，巴尔克罗开出角球，胡安弗兰远点14码处弹射，马丁斯小禁区边缘头球蹭偏
46'下半场开始了！                   46'1分钟后，巴尔克罗开出角球，胡安弗兰远点14码处弹射，马丁斯小禁区边缘头球蹭偏
46'两队都没有换人                   46'1分钟后，巴尔克罗开出角球，胡安弗兰远点14码处弹射，马丁斯小禁区边缘头球蹭偏
47'莱万特全体回防...                   46'1分钟后，巴尔克罗开出角球，胡安弗兰远点14码处弹射，马丁斯小禁区边缘头球蹭偏
47'连马丁斯都回到了后场                   46'1分钟后，巴尔克罗开出角球，胡安弗兰远点14码处弹射，马丁斯小禁区边缘头球蹭偏
47'梅西！！！                   46'1分钟后，巴尔克罗开出角球，胡安弗兰远点14码处弹射，马丁斯小禁区边缘头球蹭偏
47'Gooooooooooooooooooooal！！！                   46'1分钟后，巴尔克罗开出角球，胡安弗兰远点14码处弹射，马丁斯小禁区边缘头球蹭偏
47'第81球！！！                   46'1分钟后，巴尔克罗开出角球，胡安弗兰远点14码处弹射，马丁斯小禁区边缘头球蹭偏
48'巴萨边路的反击！犀利的直塞来自伊涅斯塔，穿透了对方的防线，梅西插上面对出击的穆努阿冷静的挑射破门                   46'1分钟后，巴尔克罗开出角球，胡安弗兰远点14码处弹射，马丁斯小禁区边缘头球蹭偏
49'游客8469: 欧冠的两球加起来才80？---嗯，谁告诉你83了                   46'1分钟后，巴尔克罗开出角球，胡安弗兰远点14码处弹射，马丁斯小禁区边缘头球蹭偏
47'莱万特全体回防...                   47'巴萨第47分钟打破僵局，伊涅斯塔直传，梅西禁区左侧12码处抢在纳瓦罗之前挑射近角入网
47'连马丁斯都回到了后场                   47'巴萨第47分钟打破僵局，伊涅斯塔直传，梅西禁区左侧12码处抢在纳瓦罗之前挑射近角入网
47'梅西！！！                   47'巴萨第47分钟打破僵局，伊涅斯塔直传，梅西禁区左侧12码处抢在纳瓦罗之前挑射近角入网
47'Gooooooooooooooooooooal！！！                   47'巴萨第47分钟打破僵局，伊涅斯塔直传，梅西禁区左侧12码处抢在纳瓦罗之前挑射近角入网
47'第81球！！！                   47'巴萨第47分钟打破僵局，伊涅斯塔直传，梅西禁区左侧12码处抢在纳瓦罗之前挑射近角入网
48'巴萨边路的反击！犀利的直塞来自伊涅斯塔，穿透了对方的防线，梅西插上面对出击的穆努阿冷静的挑射破门                   47'巴萨第47分钟打破僵局，伊涅斯塔直传，梅西禁区左侧12码处抢在纳瓦罗之前挑射近角入网
49'游客8469: 欧冠的两球加起来才80？---嗯，谁告诉你83了                   47'巴萨第47分钟打破僵局，伊涅斯塔直传，梅西禁区左侧12码处抢在纳瓦罗之前挑射近角入网
50'梅西今天在手腕上带着护腕                   47'巴萨第47分钟打破僵局，伊涅斯塔直传，梅西禁区左侧12码处抢在纳瓦罗之前挑射近角入网
50'上面写着Te Amo Thiago                    47'巴萨第47分钟打破僵局，伊涅斯塔直传，梅西禁区左侧12码处抢在纳瓦罗之前挑射近角入网
52'梅西！！！                   52'巴萨第52分钟扩大比分，梅西分球，伊涅斯塔带球突入禁区左侧底线附近回传，梅西前点8码处第一时间低射破门
52'Gooooooooooooooooooooal！！！                   52'巴萨第52分钟扩大比分，梅西分球，伊涅斯塔带球突入禁区左侧底线附近回传，梅西前点8码处第一时间低射破门
52'又是梅开二度！！！                   52'巴萨第52分钟扩大比分，梅西分球，伊涅斯塔带球突入禁区左侧底线附近回传，梅西前点8码处第一时间低射破门
53'还是伊涅斯塔的传球，小白突破到了底线，回敲！梅西需要做的就是把球送入球门！                   52'巴萨第52分钟扩大比分，梅西分球，伊涅斯塔带球突入禁区左侧底线附近回传，梅西前点8码处第一时间低射破门
53'这两个进球，小白功不可没                   52'巴萨第52分钟扩大比分，梅西分球，伊涅斯塔带球突入禁区左侧底线附近回传，梅西前点8码处第一时间低射破门
54'距离不被承认的穆勒85球纪录，梅西只差3球了                   52'巴萨第52分钟扩大比分，梅西分球，伊涅斯塔带球突入禁区左侧底线附近回传，梅西前点8码处第一时间低射破门
54'而巴萨本年度还剩下5场比赛                   52'巴萨第52分钟扩大比分，梅西分球，伊涅斯塔带球突入禁区左侧底线附近回传，梅西前点8码处第一时间低射破门
54'其中有一场西班牙国王杯                   52'巴萨第52分钟扩大比分，梅西分球，伊涅斯塔带球突入禁区左侧底线附近回传，梅西前点8码处第一时间低射破门
54'梅西打破穆勒的纪录指日可待啊                   52'巴萨第52分钟扩大比分，梅西分球，伊涅斯塔带球突入禁区左侧底线附近回传，梅西前点8码处第一时间低射破门
55'两球在握，巴萨继续把节奏控制在自己的脚下                   52'巴萨第52分钟扩大比分，梅西分球，伊涅斯塔带球突入禁区左侧底线附近回传，梅西前点8码处第一时间低射破门
57'穆努阿及时出击化解了险情                   57'巴萨第57分钟锁定胜局，佩德罗传球，伊涅斯塔禁区边缘劲射上角入网，3-0
57'巴萨中场断球，卷土重来                   57'巴萨第57分钟锁定胜局，佩德罗传球，伊涅斯塔禁区边缘劲射上角入网，3-0
57'小白！！！                   57'巴萨第57分钟锁定胜局，佩德罗传球，伊涅斯塔禁区边缘劲射上角入网，3-0
57'Goooooooooooooooal！！！                   57'巴萨第57分钟锁定胜局，佩德罗传球，伊涅斯塔禁区边缘劲射上角入网，3-0
57'伊涅斯塔自己来！状态太出色了                   57'巴萨第57分钟锁定胜局，佩德罗传球，伊涅斯塔禁区边缘劲射上角入网，3-0
58'小白接到佩刀的传球，内切过来在禁区线上起脚！球直奔球门左上角！死角！穆努阿毫无办法                   57'巴萨第57分钟锁定胜局，佩德罗传球，伊涅斯塔禁区边缘劲射上角入网，3-0
58'基本上巴萨这场比赛之后要领先皇马11分了                   57'巴萨第57分钟锁定胜局，佩德罗传球，伊涅斯塔禁区边缘劲射上角入网，3-0
58'这个优势是巨大的，简直就是难以逾越了                   57'巴萨第57分钟锁定胜局，佩德罗传球，伊涅斯塔禁区边缘劲射上角入网，3-0
59'佩德罗为巴萨逼得了一个角球                   57'巴萨第57分钟锁定胜局，佩德罗传球，伊涅斯塔禁区边缘劲射上角入网，3-0
66'马丁斯没越位么？                   66'第66分钟，马丁斯14码处推射被巴尔德斯神勇救下，普约尔及时解围
66'裁判没有吹越位，马丁斯单刀杀入及其怒                   66'第66分钟，马丁斯14码处推射被巴尔德斯神勇救下，普约尔及时解围
66'杀入禁区，马丁斯的推射被巴尔德斯扑了出去                   66'第66分钟，马丁斯14码处推射被巴尔德斯神勇救下，普约尔及时解围
66'原来这球是被阿尔巴捅给马丁斯的                   66'第66分钟，马丁斯14码处推射被巴尔德斯神勇救下，普约尔及时解围
67'莱万特获得了一个角球                   66'第66分钟，马丁斯14码处推射被巴尔德斯神勇救下，普约尔及时解围
67'梅西今天在前场拼得很凶                   66'第66分钟，马丁斯14码处推射被巴尔德斯神勇救下，普约尔及时解围
67'莱万特的角球传中也没有形成威胁                   66'第66分钟，马丁斯14码处推射被巴尔德斯神勇救下，普约尔及时解围
68'佩德罗呢？这脚射门差了一些啊                   66'第66分钟，马丁斯14码处推射被巴尔德斯神勇救下，普约尔及时解围
68'佩刀接到哈维的直塞，内切之后左脚攻门！偏了                   66'第66分钟，马丁斯14码处推射被巴尔德斯神勇救下，普约尔及时解围
68'莱万特再次换人，9号安格尔换下24号马丁斯                   66'第66分钟，马丁斯14码处推射被巴尔德斯神勇救下，普约尔及时解围
69'巴萨有些搂不住火的意思                   66'第66分钟，马丁斯14码处推射被巴尔德斯神勇救下，普约尔及时解围
69'比赛还有20多分钟呢                   66'第66分钟，马丁斯14码处推射被巴尔德斯神勇救下，普约尔及时解围
69'目测还会有进球                   66'第66分钟，马丁斯14码处推射被巴尔德斯神勇救下，普约尔及时解围
69'特别是梅西，感觉今天斗志特别旺盛                   66'第66分钟，马丁斯14码处推射被巴尔德斯神勇救下，普约尔及时解围
69'在中场主动抢球，拼得够猛                   66'第66分钟，马丁斯14码处推射被巴尔德斯神勇救下，普约尔及时解围
70'梅西！                   70'第70分钟，梅西突入禁区晃过门将却错过射门机会，但佩德罗也错失了他的传球机会
70'拼出来的机会，给了佩德罗                   70'第70分钟，梅西突入禁区晃过门将却错过射门机会，但佩德罗也错失了他的传球机会
70'佩刀反应慢了，被后卫解围                   70'第70分钟，梅西突入禁区晃过门将却错过射门机会，但佩德罗也错失了他的传球机会
70'梅西刚才的速度太快了                   70'第70分钟，梅西突入禁区晃过门将却错过射门机会，但佩德罗也错失了他的传球机会
70'后卫转身之后只看到梅西的背影，还好穆努阿的出击让梅西没有机会打门                   70'第70分钟，梅西突入禁区晃过门将却错过射门机会，但佩德罗也错失了他的传球机会
70'传球出来，可惜佩刀也浪费了                   70'第70分钟，梅西突入禁区晃过门将却错过射门机会，但佩德罗也错失了他的传球机会
71'巴萨获得了一个角球                   70'第70分钟，梅西突入禁区晃过门将却错过射门机会，但佩德罗也错失了他的传球机会
71'战术角球                   70'第70分钟，梅西突入禁区晃过门将却错过射门机会，但佩德罗也错失了他的传球机会
71'布斯克茨长传到禁区，梅西停球出了底线                   70'第70分钟，梅西突入禁区晃过门将却错过射门机会，但佩德罗也错失了他的传球机会
72'游客5741: 佩德罗好像不是很给力啊---佩刀在国家队表现还不错，俱乐部...就一般般了                   70'第70分钟，梅西突入禁区晃过门将却错过射门机会，但佩德罗也错失了他的传球机会
72'梅西今天是想上演帽子戏法把球送给小蒂亚戈么？                   70'第70分钟，梅西突入禁区晃过门将却错过射门机会，但佩德罗也错失了他的传球机会
85'慢动作来看普约尔没有犯规，也没有手球                   85'第85分钟，皮克挡出对方传中，胡安弗兰禁区边缘内劲射高出
85'球在普约尔的身后，他是不慎碰到了皮球                   85'第85分钟，皮克挡出对方传中，胡安弗兰禁区边缘内劲射高出
85'巴尔德斯！！！                   85'第85分钟，皮克挡出对方传中，胡安弗兰禁区边缘内劲射高出
85'世界级的扑救！                   85'第85分钟，皮克挡出对方传中，胡安弗兰禁区边缘内劲射高出
85'连续两次！                   85'第85分钟，皮克挡出对方传中，胡安弗兰禁区边缘内劲射高出
86'巴克罗的打门被巴尔德斯扑了一下，跟进补射！巴尔德斯再次神勇扑出                   85'第85分钟，皮克挡出对方传中，胡安弗兰禁区边缘内劲射高出
86'这场比赛巴尔德斯的发挥也很出色                   85'第85分钟，皮克挡出对方传中，胡安弗兰禁区边缘内劲射高出
87'.游客8469: 普约尔的黄牌是为什么？---吹了他手球犯规，其实他是被动手球，而且球在他身后，普约尔看不到的地方                   85'第85分钟，皮克挡出对方传中，胡安弗兰禁区边缘内劲射高出
88'倒是皮克刚才在禁区弧顶有个手挡球的动作，虽然没有能够挡住皮球的运行                   85'第85分钟，皮克挡出对方传中，胡安弗兰禁区边缘内劲射高出
88'但是这个动作很危险                   85'第85分钟，皮克挡出对方传中，胡安弗兰禁区边缘内劲射高出
88'裁判应该是在找平衡，没吹皮克那个犯规就吹了普约尔了                   85'第85分钟，皮克挡出对方传中，胡安弗兰禁区边缘内劲射高出
88'巴萨获得了一个角球                   85'第85分钟，皮克挡出对方传中，胡安弗兰禁区边缘内劲射高出
